# golden-reach ledger — golden-only tier, one scoped run per golden test, measured at commit e857ec1b00e3 over 183 golden tests
rank	key	region	unreached_sites	unreached_regions	regions	witnesses	outside	sites	note
132	media-type-wildcard	bodies-media	0	4	100	6-dot-authentiqio.appspot.com,apache.org-qakka,apicurio.local-registry,apideck.com-file-storage,apideck.com-proxy,bintable.com,bungie.net,openfigi.com	atlassian.com-jira	src/ir.rs::RequestBody::is_wildcard_media=7/7 ; src/ir.rs::has_wildcard_binary_response=23/23 ; src/ir.rs::selected_json_request_media=21/24 ; src/ir.rs::success_response_schema=22/23 ; src/ir.rs::resolve_request_body[let binary_media = \x7c]=23/23	-
133	operation-security	document-paths	0	4	102	adyen-report-notification,airbyte.local-config,api-openverse-org,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audiobookshelf,auth-schemes,basic-auth,billie,billie-entry,blackadi-oauth2,braintrust-dev,bungie.net,chaingateway-io,client-class-name,cookie-parameters,cradl,daniweb-connect,deepsearch-ds-v2,discord-com,discriminated-unions,error-responses,exa-gate,exhaustive,fergus,form-bodies,googleapis-servicebroker,helixdb-http-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,khoainats,komga,livepeer-ai-runner,maif.local-otoroshi,microcks.local,mindee-ocr,mosip-esignet,nexmo-messages,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,pydantic-extra-fields,reverb.com,sac-backend,schema-constraints,servers-webhooks,sftpgo,squareup.com,sse-streaming,swagger-petstore,tally,tamoss,timelyapp,timelyapp-entry,torrentarr,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,webflow-v2,worldcoin-signup-sequencer,writeonly-fields,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,codesearch.debian.net,conjur.local,esgenterprise.com	src/ir.rs::all_operations_authenticated=33/37 ; src/ir.rs::body_response_same_ref=39/39 ; src/ir.rs::operation_uses_basic_auth=26/26	-
134	operation-security-alternatives	security	0	4	102	adyen-report-notification,airbyte.local-config,api-openverse-org,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audiobookshelf,auth-schemes,basic-auth,billie,billie-entry,blackadi-oauth2,braintrust-dev,bungie.net,chaingateway-io,client-class-name,cookie-parameters,cradl,daniweb-connect,deepsearch-ds-v2,discord-com,discriminated-unions,error-responses,exa-gate,exhaustive,fergus,form-bodies,googleapis-servicebroker,helixdb-http-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,khoainats,komga,livepeer-ai-runner,maif.local-otoroshi,microcks.local,mindee-ocr,mosip-esignet,nexmo-messages,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,pydantic-extra-fields,reverb.com,sac-backend,schema-constraints,servers-webhooks,sftpgo,squareup.com,sse-streaming,swagger-petstore,tally,tamoss,timelyapp,timelyapp-entry,torrentarr,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,webflow-v2,worldcoin-signup-sequencer,writeonly-fields,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,codesearch.debian.net,conjur.local,esgenterprise.com	src/ir.rs::all_operations_authenticated=33/37 ; src/ir.rs::body_response_same_ref=39/39 ; src/ir.rs::operation_uses_basic_auth=26/26	-
135	properties	schemas	0	4	325	6-dot-authentiqio.appspot.com,adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audience-filter,audience-filter-strict,audiobookshelf,auth-schemes,auto-agent-protocol,aws-importexport,billie,billie-entry,bintable.com,blackadi-oauth2,bracketed-property-names,braintrust-dev,buildrelay,bungie.net,bunq.com,byautomata.io,chaingateway-io,client-class-name,color.pizza,cookie-parameters,cradl,crozier-sdk-extensions,cyclonedx-transparency-exchange,daniweb-connect,deepsearch-ds-v2,digit-leading-property,discord-com,discourse.local,discriminated-unions,dnd5eapi.co,electric-sql,enum-name-sanitization,enum-query-param,enum-receiver-collision,eos.local,eos.local-extra-fields-forbid,eozilla,error-responses,etsi.local-mec010-2_apppkgmgmt,exa-gate,exhaustive,fergus,flowdapt,folio-mod-authtoken,form-bodies,frankfurter,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,googleapis-servicebroker,groupe-psa,helios-verifiable-api,helixdb-http-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,k8s-container-service-provider,khoainats,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,malformed-property-schema,marimo,med-anvisa-price,microcks.local,mindee-ocr,mosip-esignet,ndw-accessibility-map,nested-core-imports,netbox.dev,nexmo-messages,nextgen,nimisampo,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,operation-id-non-identifier,osparc-simcore-webserver,outreach,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,pydantic-extra-fields,query-parameters-openapi,raybot,recursive-types,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,schema-constraints,servers-webhooks,sftpgo,short-io,sigstore-rekor,skool,skool-entry,slurmdb-rest,spendesk,squareup.com,sse-streaming,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tag-based-grouping,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,volview-backend-contract,vtex-pricing,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,writeonly-fields,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,esgenterprise.com,etherpad.local,github.com,gov.bc.ca-news,groundhog-day.com	src/ir.rs::Builder::collect_fields=151/151 ; src/ir.rs::InlineHoister::hoist_object_fields=81/83 ; src/ir.rs::hoist_inline_object=64/66 ; src/ir.rs::is_inline_object=7/7 ; src/ir.rs::is_inline_struct=18/18	-
136	ref-pointer-same-document-foreign	schemas	0	4	118	dnd5eapi.co,eos.local,eos.local-extra-fields-forbid,raybot	conjur.local	src/openapi.rs::normalize_response_schema_refs=53/55 ; src/openapi.rs::resolve_response_schema_refs=53/55 ; src/ir.rs::ref_to_class[let Some\(pointer\) = reference.strip_prefix]=4/4 ; src/ir.rs::base_type_ref[if let Some\(reference\) = &schema.reference \{]=4/4	-
137	required	schemas	0	4	367	6-dot-authentiqio.appspot.com,adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audiobookshelf,auth-schemes,auto-agent-protocol,aws-importexport,billie,billie-entry,bintable.com,blackadi-oauth2,braintrust-dev,buildrelay,bunq.com,byautomata.io,chaingateway-io,client-class-name,cookie-parameters,cradl,crozier-sdk-extensions,cyclonedx-transparency-exchange,daniweb-connect,deepsearch-ds-v2,discord-com,discourse.local,discriminated-unions,dnd5eapi.co,electric-sql,eos.local,eos.local-extra-fields-forbid,eozilla,error-responses,etsi.local-mec010-2_apppkgmgmt,exa-gate,exhaustive,fergus,flowdapt,folio-mod-authtoken,form-bodies,frankfurter,free5gc-namf-communication,free5gc-pdu-session,groupe-psa,helixdb-http-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,k8s-container-service-provider,khoainats,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,marimo,microcks.local,mindee-ocr,mosip-esignet,ndw-accessibility-map,netbox.dev,nexmo-messages,nextgen,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,osparc-simcore-webserver,outreach,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,pydantic-extra-fields,raybot,recursive-types,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,schema-constraints,servers-webhooks,sftpgo,short-io,sigstore-rekor,skool,skool-entry,spendesk,squareup.com,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,volview-backend-contract,vtex-pricing,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,writeonly-fields,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,bbci.co.uk,box.com,canada-holidays.ca,codesearch.debian.net,conjur.local,github.com,groundhog-day.com	src/ir.rs::Builder::collect_fields=151/151 ; src/ir.rs::InlineHoister::hoist_object_fields=81/83 ; src/ir.rs::member_fields=61/61 ; src/ir.rs::hoist_inline_object=64/66 ; src/ir.rs::hoist_error_body_types[for required in &schema\.required \{]=6/6	-
138	security-alternatives-document	security	0	4	116	airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,apache.org,apache.org-airflow,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,audiobookshelf,aws-importexport,billie,billie-entry,braintrust-dev,buildrelay,cyberark-conjur-api,cyclonedx-transparency-exchange,exa-gate,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,groupe-psa,komga,letta,loris-dataquery,microcks.local,mindee-ocr,netbox.dev,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,outreach,portfoliooptimizer.io,prometheus-x-edge-computing,raybot,redhat.com-catalog_inventory,redocly.com-museum,sac-backend,sftpgo,short-io,skool,skool-entry,slurmdb-rest,spendesk,strapi-rest-api,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,vtex-pricing,webflow-v2,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,bbci.co.uk,box.com,calorieninjas.com,conjur.local,etherpad.local	src/ir.rs::all_operations_authenticated=37/37 ; src/ir.rs::auth_model[^\s*Auth::ApiKey \{$]=10/14 ; src/ir.rs::body_response_same_ref=39/39 ; src/ir.rs::operation_uses_basic_auth=26/26	-
139	security-conjunction-document	security	0	4	116	airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,apache.org,apache.org-airflow,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,audiobookshelf,aws-importexport,billie,billie-entry,braintrust-dev,buildrelay,cyberark-conjur-api,cyclonedx-transparency-exchange,exa-gate,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,groupe-psa,komga,letta,loris-dataquery,microcks.local,mindee-ocr,netbox.dev,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,outreach,portfoliooptimizer.io,prometheus-x-edge-computing,raybot,redhat.com-catalog_inventory,redocly.com-museum,sac-backend,sftpgo,short-io,skool,skool-entry,slurmdb-rest,spendesk,strapi-rest-api,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,vtex-pricing,webflow-v2,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,bbci.co.uk,box.com,calorieninjas.com,conjur.local,etherpad.local	src/ir.rs::all_operations_authenticated=37/37 ; src/ir.rs::auth_model[^\s*Auth::ApiKey \{$]=10/14 ; src/ir.rs::body_response_same_ref=39/39 ; src/ir.rs::operation_uses_basic_auth=26/26	-
140	security-conjunction-operation	security	0	4	102	adyen-report-notification,airbyte.local-config,api-openverse-org,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audiobookshelf,auth-schemes,basic-auth,billie,billie-entry,blackadi-oauth2,braintrust-dev,bungie.net,chaingateway-io,client-class-name,cookie-parameters,cradl,daniweb-connect,deepsearch-ds-v2,discord-com,discriminated-unions,error-responses,exa-gate,exhaustive,fergus,form-bodies,googleapis-servicebroker,helixdb-http-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,khoainats,komga,livepeer-ai-runner,maif.local-otoroshi,microcks.local,mindee-ocr,mosip-esignet,nexmo-messages,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,pydantic-extra-fields,reverb.com,sac-backend,schema-constraints,servers-webhooks,sftpgo,squareup.com,sse-streaming,swagger-petstore,tally,tamoss,timelyapp,timelyapp-entry,torrentarr,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,webflow-v2,worldcoin-signup-sequencer,writeonly-fields,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,codesearch.debian.net,conjur.local,esgenterprise.com	src/ir.rs::all_operations_authenticated=33/37 ; src/ir.rs::body_response_same_ref=39/39 ; src/ir.rs::operation_uses_basic_auth=26/26	-
141	security-empty-list-document	security	0	4	90	airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,apache.org,apache.org-airflow,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,audiobookshelf,aws-importexport,billie,billie-entry,braintrust-dev,buildrelay,cyberark-conjur-api,cyclonedx-transparency-exchange,exa-gate,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,groupe-psa,komga,letta,loris-dataquery,microcks.local,mindee-ocr,netbox.dev,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,outreach,portfoliooptimizer.io,prometheus-x-edge-computing,raybot,redhat.com-catalog_inventory,redocly.com-museum,sac-backend,sftpgo,short-io,skool,skool-entry,slurmdb-rest,spendesk,strapi-rest-api,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,vtex-pricing,webflow-v2,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,bbci.co.uk,box.com,calorieninjas.com,conjur.local,etherpad.local	src/ir.rs::all_operations_authenticated=37/37 ; src/ir.rs::auth_model[^\s*Auth::ApiKey \{$]=10/14 ; src/ir.rs::body_response_same_ref=39/39	-
